uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date
23085,2017-06-05,2017-06-05,男,,,SG,7,14632,2018-04-21
44949,2011-04-18,2013-07-07,男,伊宁市,新疆,CN,15,12480,2018-12-14
37370,2014-10-08,2015-04-20,男,广州市,广东省,CN,9,11852,2018-10-03
12732,2016-08-22,2016-09-19,男,桂林,广西,CN,4,7670,2019-01-31
38369,2012-06-20,2012-08-15,男,北京,北京,CN,8,11261,2018-11-05
58938,2015-11-30,2015-11-30,男,长沙,湖南,CN,7,7025,2019-03-24
39338,2013-06-13,2013-08-12,女,广州,广东,CN,10,13286,2019-03-18
40409,2015-06-28,2015-06-29,男,汕头,广东,CN,12,10922,2019-03-18
46876,2017-08-25,2017-10-28,男,长春,吉林,CN,11,9979,2019-03-10
9347,2017-06-26,2018-01-15,男,佛山,广东,CN,3,10671,2018-07-25
50602,2016-07-11,2016-07-11,男,昆明,昆明,CN,17,16786,2019-03-08
56884,2012-11-07,2013-01-14,男,深圳,广东,CN,9,13611,2018-10-07
38826,2017-09-08,2017-09-08,男,,,HK,5,7749,2018-12-25
48979,2014-05-26,2014-07-10,男,北京,北京,CN,8,12674,2018-12-19
21356,2014-08-10,2014-08-10,女,海口,海南,CN,10,13833,2019-01-23
49841,2016-07-10,2016-07-10,男,开封,河南,CN,10,9062,2018-12-12
6333,2017-04-21,2017-04-21,男,成都,四川,CN,11,13421,2018-10-27
54310,2016-07-01,2016-07-01,女,广州,广东,CN,13,19384,2018-10-24
1151,2012-05-29,2018-04-25,男,陆丰,广东,CN,17,11399,2019-03-18
46194,2012-04-05,2012-06-01,男,,,HK,10,15265,2019-01-12
689,2011-05-07,2011-05-07,男,深圳,广东,CN,9,13364,2019-03-17
6403,2017-08-25,2017-08-25,男,北京,北京,CN,8,9770,2018-09-30
14091,2016-07-10,2017-05-29,女,广州,广东,CN,8,10767,2018-08-31
60352,2018-01-14,2018-03-14,男,北京,北京,CN,10,6234,2018-11-17
23163,2016-04-13,2016-04-13,男,北京,北京,CN,8,10180,2018-06-27
59353,2017-03-17,2017-07-02,男,昆山,江苏,CN,9,12558,2019-03-07
51207,2017-12-16,2018-01-17,男,杭州,浙江,CN,8,13052,2019-01-10
34232,2018-02-11,2018-03-23,男,上海,上海,CN,10,12076,2019-02-19
51253,2017-06-23,2017-06-28,男,长春,吉林,CN,5,10584,2018-08-07
13655,2015-05-04,2015-05-04,女,长春,吉林,CN,12,13219,2018-07-19
28049,2011-12-10,2011-12-10,男,天津,天津市,CN,7,12622,2018-05-23
33828,2017-12-23,2017-12-23,男,JOHOR BAHRU,,MY,4,11288,2018-10-20
43980,2016-02-22,2017-06-05,男,沈阳市,辽宁省,CN,11,11578,2018-07-13
15084,2016-12-17,2016-12-17,男,深圳,广东,CN,15,13675,2018-12-04
32175,2016-04-07,2016-04-07,男,长春,吉林,CN,6,11917,2019-01-17
21052,2013-02-20,2017-11-05,女,北京,北京,CN,3,12659,2018-09-11
16995,2016-04-02,2016-04-02,男,四平,吉林,CN,8,10541,2019-01-17
32961,2017-02-22,2017-10-26,男,广州市,广东,CN,4,6665,2018-06-20
51203,2016-12-24,2016-12-24,男,上海市,上海,CN,8,10481,2019-01-03
59770,2016-09-30,2016-10-01,男,长春,吉林,CN,9,9776,2018-12-15
51367,2017-04-07,2017-04-07,男,成都,四川,CN,5,5982,2018-12-25
6496,2017-08-20,2017-08-31,男,昆明,云南,CN,11,12941,2018-10-05
23055,2017-05-08,2017-06-13,男,广州,广东,CN,10,12777,2018-12-22
28752,2017-06-05,2017-06-12,男,宝鸡,陕西,CN,10,16666,2019-01-08
56962,2012-09-29,2012-10-10,女,广州,广东,CN,8,12214,2019-02-27
61322,2018-02-09,2018-02-15,男,辽宁,大连,CN,12,9797,2018-11-20
7847,2016-08-30,2018-07-21,男,天津,天津,CN,8,9438,2019-03-24
34646,2014-12-28,2018-08-22,女,西城区,北京市,CN,14,9794,2019-03-22
57184,2013-04-06,2013-07-17,女,海口,海南,CN,6,11485,2018-10-03
21308,2014-05-09,2018-10-17,男,番禺,广东,CN,5,12764,2019-01-11
38853,2012-11-28,2018-02-09,男,长春市,吉林省,CN,5,5848,2019-03-31
24346,2017-05-08,2017-05-08,男,HONG KONG,HONG KONG,HK,11,10096,2019-03-15
23028,2016-01-22,2016-01-22,男,上海,上海,CN,7,10964,2019-01-04
59410,2016-06-22,2016-10-15,男,北京,北京,CN,4,11469,2018-06-21
15976,2017-09-28,2017-09-28,女,上海市,-,CN,11,12239,2019-02-13
43524,2018-01-30,2018-01-30,男,湛江,广东,CN,16,10474,2018-12-24
38496,2012-07-01,2013-02-25,女,MANILA,,PH,7,13501,2019-01-25
11364,2010-11-14,2010-12-13,男,东莞,广东,CN,13,9744,2019-03-05
40190,2015-05-12,2015-05-13,男,北京,北京,CN,12,16417,2019-03-28
5163,2016-03-14,2016-04-10,男,韶关,广东,CN,4,10572,2018-09-08
30148,2013-04-17,2015-01-11,男,唐山,河北,CN,8,10973,2018-12-22
4557,2015-01-14,2015-01-14,男,广州,广东,CN,6,9847,2019-01-30
41901,2016-09-05,2016-09-25,男,深圳,广东,CN,4,7186,2019-03-18
19364,2012-06-10,2012-10-07,男,常熟,江苏,CN,8,13560,2018-11-14
61896,2016-12-18,2016-12-20,男,大连,辽宁,CN,11,11510,2019-03-28
7149,2017-11-12,2018-01-16,男,MANILA,,PH,9,12132,2018-09-08
52185,2018-02-09,2018-02-23,女,哈尔滨,黑龙江,CN,5,10847,2019-02-15
22216,2014-07-23,2017-04-26,男,深圳,广东,CN,11,13489,2019-03-17
49716,2017-04-11,2017-06-27,男,重庆,重庆,CN,6,11376,2019-03-18
41465,2017-02-02,2017-07-06,女,青岛,山东,CN,6,10754,2018-12-23
7837,2017-03-14,2017-03-19,男,沈阳,辽宁,CN,17,13257,2019-03-17
40569,2015-05-21,2015-06-10,男,上海,上海,CN,10,13327,2019-02-24
28500,2015-12-13,2016-01-18,女,上海,上海,CN,8,10464,2018-06-03
3928,2014-02-26,2014-02-26,男,大连,辽宁,CN,11,10292,2019-01-30
22214,2015-01-01,2015-01-03,男,深圳,广东,CN,14,14253,2018-10-06
59798,2016-12-28,2016-12-28,女,上海,上海,CN,9,8734,2018-08-07
40828,2015-07-13,2015-07-13,男,上海市,,CN,6,9987,2018-09-14
55194,2012-03-19,2012-05-24,男,,,TH,6,13042,2019-02-03
38472,2012-08-21,2013-12-31,男,长沙县,湖南,CN,14,10105,2018-11-15
8556,2011-12-14,2011-12-14,女,北京,北京,CN,8,8814,2018-11-04
54359,2016-11-26,2018-06-28,女,沈阳市,辽宁省,CN,9,12703,2019-01-21
44863,2013-12-19,2016-03-22,男,,,BE,9,10654,2018-10-30
31050,2015-11-01,2016-02-28,男,昆明,云南,CN,8,10740,2018-09-25
9383,2017-09-11,2018-02-05,男,广州,广东,CN,7,10792,2019-03-04
39818,2013-12-28,2014-03-24,女,北京,北京,CN,6,9260,2018-12-01
58721,2015-06-10,2015-06-10,男,北京,,CN,7,10524,2018-11-06
42735,2017-05-30,2017-05-30,男,北京,北京,CN,5,8168,2019-03-27
33801,2017-10-25,2017-10-25,男,广州,广东,CN,9,9419,2019-03-31
43594,2018-02-21,2018-02-21,女,广州,广东,CN,11,10148,2018-09-20
59453,2016-06-29,2016-06-29,男,上海,上海,CN,4,5432,2018-12-06
14512,2017-02-04,2017-02-04,男,Namwon-si,Jeollabuk-do,KR,19,11622,2018-10-14
19123,2011-12-07,2012-10-19,男,登封,河南,CN,13,15380,2018-09-01
53564,2010-10-17,2010-10-17,男,长春,吉林,CN,8,8994,2018-09-15
39725,2015-06-15,2015-06-15,男,上海,上海,CN,7,9742,2018-10-31
2669,2012-09-08,2013-08-17,女,深圳市,广东,CN,9,15397,2018-06-25
41039,2016-03-09,2016-03-09,男,青岛,山东,CN,17,9597,2018-12-18
29820,2012-11-14,2012-11-14,男,深圳,广东,CN,7,11535,2019-03-06
61201,2017-08-12,2018-02-15,男,深圳,广东,CN,11,11180,2018-08-28
14168,2016-04-16,2016-05-02,女,义乌,浙江,CN,6,10686,2019-02-18
49357,2014-10-15,2014-10-23,男,上海,上海,CN,9,13154,2019-02-10
135,2015-12-06,2017-06-11,男,广州,广东,CN,11,19120,2018-10-25
4812,2016-08-07,2016-09-03,男,西安,陕西,CN,8,10931,2019-03-31
47362,2010-08-27,2010-08-27,男,上海,上海,CN,9,10367,2019-01-11
44254,2015-05-01,2015-06-08,男,哈市,黑龙江,CN,9,9985,2019-03-09
51736,2017-08-09,2017-08-09,男,北京,.,CN,9,14301,2018-07-28
7258,2018-01-12,2018-01-13,男,钦州,广西,CN,4,12752,2018-11-11
49187,2014-05-01,2019-03-29,男,乌鲁木齐,新疆,CN,2,5684,2019-03-30
7543,2014-04-10,2014-04-20,男,长春,吉林,CN,9,9162,2018-11-11
9751,2011-07-26,2011-07-26,男,广州,广东,CN,5,9635,2018-10-13
34933,2017-02-26,2017-03-01,男,沈阳,辽宁,AA,6,9605,2018-04-06
49984,2016-03-15,2016-03-15,男,,,JP,6,13670,2018-06-23
3274,2014-08-06,2014-08-06,男,NAGOYA-SHI,AICHI,JP,9,10846,2018-12-29
37307,2013-08-22,2013-09-10,男,苏州,江苏省,CN,10,12604,2018-12-25
41786,2017-01-09,2017-01-09,男,长沙,湖南,CN,6,8676,2019-02-15
3297,2013-05-25,2013-11-10,男,北京,北京,CN,7,9082,2019-02-23
59941,2016-10-17,2017-04-26,女,北京,北京,CN,13,8633,2019-01-31
9691,2011-06-14,2011-06-15,男,北京,北京,CN,17,14121,2018-11-05
20637,2013-09-19,2013-09-19,男,福州,福建,CN,7,11071,2018-09-16
50751,2016-09-20,2016-09-20,女,长春,吉林,CN,7,11901,2018-11-19
56659,2012-08-08,2012-09-01,男,,北京,CN,6,12806,2018-12-28
15734,2017-07-01,2017-07-01,男,北京,北京,CN,6,13420,2018-05-26
31805,2015-10-12,2016-02-22,男,珠海,广东,CN,9,10413,2018-10-25
60397,2017-07-20,2017-07-20,男,成都,四川,CN,14,9362,2019-03-14
7490,2014-11-23,2014-11-23,男,.,北京市,CN,14,10722,2019-02-23
60803,2018-01-17,2018-01-17,男,,,SG,6,15022,2018-10-20
38107,2010-04-09,2010-04-22,男,广州,广东,CN,9,11898,2018-07-20
12277,2014-11-16,2014-11-16,男,东莞,广东,CN,10,16968,2018-08-23
10399,2015-08-11,2015-10-18,男,昆明市,云南省,CN,10,11815,2019-02-27
25145,2017-09-01,2017-10-23,男,南京,江苏,CN,11,10787,2019-02-27
31903,2016-02-07,2016-07-09,男,深圳,广东,CN,6,10243,2019-03-04
60492,2017-04-18,2017-05-11,男,广州,广东,CN,8,10709,2018-12-20
48139,2013-05-01,2013-05-01,男,上海,上海市,CN,5,8863,2018-12-08
62698,2012-12-30,2012-12-30,男,图们,吉林,CN,10,9343,2018-12-11
54884,2011-08-28,2011-11-07,男,广州,广东,CN,9,9813,2018-12-14
40011,2014-06-30,2014-11-23,男,广州,广东,CN,12,14501,2019-03-18
44063,2017-09-14,2017-09-15,女,,北京,CN,10,12740,2018-10-21
9268,2016-10-30,2018-04-13,女,广州,广东,CN,10,10186,2019-02-28
35356,2016-11-27,2017-01-14,女,乌鲁木齐,新疆,CN,7,20440,2019-03-09
37365,2014-09-26,2014-12-20,男,广州,广东,CN,9,8103,2018-12-25
18645,2018-03-14,2018-03-24,男,大连市,辽宁,CN,14,9963,2019-03-31
19478,2014-03-17,2014-09-12,男,上海,上海,CN,9,10938,2019-01-07
52393,2018-01-13,2018-01-15,男,乌鲁木齐,新疆,CN,7,12553,2018-10-29
42494,2017-03-24,2017-05-07,男,武汉,湖北,CN,14,11766,2019-03-31
51971,2017-09-06,2017-09-09,男,广州,广东,CN,12,11750,2018-07-31
50569,2016-05-26,2016-05-26,男,广州,广东,CN,9,18029,2019-01-10
51105,2016-12-05,2017-01-15,女,北京,北京,CN,4,9616,2018-12-18
968,2011-11-27,2014-09-18,男,乌鲁木齐,新疆,CN,4,12293,2019-03-30
39632,2013-10-04,2013-11-12,男,宁波,浙江,CN,11,11088,2018-10-06
44694,2014-03-19,2017-08-10,男,北京,北京,CN,9,10500,2018-09-21
45917,2011-09-28,2012-05-30,男,中山,广东,CN,12,14084,2019-03-28
6011,2017-03-11,2017-03-11,男,成都市,四川,CN,10,10591,2018-10-25
12840,2014-09-26,2014-09-30,女,,,TW,25,12610,2018-12-23
52371,2018-01-29,2018-01-29,男,沈阳,辽宁省,CN,7,9100,2019-03-25
25488,2018-01-06,2018-02-06,男,长沙,湖南,CN,5,11860,2019-02-12
53340,2015-09-14,2015-09-14,男,北京,北京,CN,5,8530,2018-12-12
25964,2015-10-24,2015-11-22,男,大连,辽宁,CN,9,9435,2018-12-09
2288,2010-08-24,2016-08-29,男,上海,上海,CN,9,11795,2018-11-06
39671,2015-09-22,2015-09-28,男,SITIAWAN,PERAK,MY,6,13426,2018-11-28
42941,2017-09-28,2017-10-08,女,上海市,上海市,CN,13,11273,2019-03-09
41662,2016-11-09,2016-11-16,女,北京,.,CN,8,10521,2018-10-22
26226,2017-09-12,2017-09-19,女,武汉市,湖北省,CN,8,10481,2019-03-20
59628,2017-02-18,2018-05-11,男,新疆,新疆,CN,3,10947,2018-12-12
57080,2013-03-09,2015-03-29,女,上海,上海,CN,8,10433,2019-02-22
33241,2017-08-30,2017-08-30,男,HONG K0NG,HKG,HK,22,15113,2019-03-12
35690,2012-08-01,2012-08-04,男,长春,吉林,CN,9,15996,2019-03-19
52461,2018-03-01,2018-03-17,男,北京,北京,CN,5,8551,2019-02-13
55622,2016-06-15,2016-07-25,男,苏州,江苏省,CN,11,14776,2019-01-11
5387,2018-03-15,2018-03-15,男,Dong-gu,Ulsan,KR,11,10874,2018-08-05
4368,2015-10-14,2015-11-18,男,广州,广东,CN,14,11983,2018-11-23
41847,2016-09-13,2017-01-21,男,上海,上海,CN,16,11298,2019-01-08
19227,2012-02-22,2015-01-13,男,上海,上海,CN,8,9164,2018-12-21
49683,2015-06-15,2015-10-08,男,广州市,广东,CN,11,13127,2019-03-31
18326,2016-01-13,2018-09-05,男,郑州,河南,CN,10,9469,2019-03-22
62189,2014-08-31,2018-08-20,男,杭州,浙江,CN,5,10850,2018-10-24
3828,2014-01-12,2014-01-20,男,东莞,广东,CN,11,13406,2019-03-11
52592,2014-10-04,2014-12-18,男,上海,上海,CN,8,11660,2018-10-12
62206,2014-09-13,2015-09-13,男,哈尔滨,黑龙江,CN,10,9993,2018-06-27
8256,2015-04-13,2015-04-13,男,北京,北京,CN,5,9011,2018-07-29
7834,2016-12-28,2017-03-03,男,廊坊市,河北省,CN,10,13214,2019-03-17
50202,2016-07-17,2016-07-17,男,南宁,广西,CN,11,13469,2019-03-31
1766,2017-08-16,2017-08-25,女,北京,北京,CN,4,10129,2018-09-28
4182,2015-12-14,2018-07-02,男,TOKYO,,JP,3,9690,2018-07-18
53858,2010-11-24,2013-01-24,男,哈尔滨市,黑龙江,CN,9,17120,2019-03-23
42779,2017-07-10,2017-07-10,女,广州市,广东,CN,8,10676,2019-02-02
28060,2012-01-13,2012-03-28,男,JOHOR BAHRU,JOHOR,MY,9,11720,2018-12-11
58958,2016-04-18,2016-04-18,男,厦门,福建,CN,15,12081,2019-03-24
42288,2017-07-23,2017-07-23,男,北京市,.,CN,8,10313,2019-02-28
58173,2015-05-28,2017-05-27,男,北京,北京,CN,3,15417,2018-06-20
48973,2014-08-26,2014-08-27,男,上海,上海,CN,8,12143,2019-01-18
42011,2017-06-01,2017-12-06,男,北京,北京,CN,8,8235,2018-11-15
15256,2016-12-21,2016-12-21,男,吉林,吉林,CN,8,17341,2018-12-05
61316,2018-01-27,2018-01-27,男,武汉,湖北,CN,10,11006,2019-03-06
34134,2017-12-31,2017-12-31,男,新郑,河南,CN,13,9745,2018-04-07
13976,2015-12-19,2015-12-19,男,.,北京,CN,4,10339,2019-03-02
23654,2016-06-29,2016-06-29,男,上海,上海,CN,8,9369,2019-01-23
56477,2012-06-06,2012-06-07,女,北京,北京,CN,8,13958,2018-11-19
45087,2015-04-05,2015-11-17,男,北京,北京,CN,13,13876,2019-02-22
37154,2012-05-10,2012-10-14,男,北京,北京,CN,7,10249,2018-12-17
1933,2018-02-05,2018-05-12,男,广州市,广东,CN,13,18739,2019-03-05
22072,2017-10-03,2017-10-28,男,NIL,,HK,12,11102,2018-06-30
57123,2013-03-23,2013-03-25,男,深圳,广东,CN,8,10456,2019-03-14
26810,2014-06-29,2014-06-29,男,上海,上海,CN,8,8149,2018-08-15
18674,2010-12-23,2010-12-24,男,北京,北京,CN,13,11887,2018-12-14
16408,2018-02-07,2018-02-23,男,郑州市,河南省,CN,9,9526,2019-02-11
33926,2017-07-17,2017-07-17,男,揭阳市,广东,CN,9,11006,2019-03-14
60160,2016-11-24,2017-02-21,男,上海,上海,CN,7,10955,2019-01-20
54800,2011-07-02,2011-07-17,男,北京,北京,CN,7,9907,2019-03-27
46127,2012-02-29,2016-06-01,男,长沙,湖南,CN,7,13805,2018-08-15
30922,2014-01-23,2014-01-23,男,北京,北京,CN,15,9815,2019-02-24
61175,2018-03-01,2018-03-17,男,沈阳,辽宁,CN,8,15705,2019-01-20
16923,2016-01-27,2016-01-27,男,北京,北京,CN,7,8693,2018-11-06
718,2011-06-10,2011-06-10,男,上海,上海,CN,8,9168,2018-12-14
26266,2018-02-01,2018-05-30,男,哈尔滨,黑龙江,CN,10,12907,2019-03-26
17323,2017-07-22,2017-07-22,女,杭州,浙江,CN,12,10816,2018-09-12
54569,2018-02-13,2018-06-21,女,大连市,辽宁,CN,9,11505,2019-03-06
8784,2012-10-24,2012-10-24,男,HRB,.,CN,10,16098,2018-12-15
39426,2013-10-10,2014-01-08,男,KASHIWA,CHIBA,JP,8,11720,2018-12-12
27032,2012-10-31,2018-01-10,男,西安,陕西,CN,10,12890,2019-03-02
32235,2017-09-05,2017-09-07,女,长沙,湖南,TW,18,13469,2018-12-10
36796,2011-08-08,2011-09-15,男,昆明,云南,CN,19,9450,2018-09-04
36186,2016-01-15,2017-06-26,女,广州 ,广东,CN,10,13600,2019-02-25
14775,2017-05-23,2017-06-21,男,上海,上海,CN,11,11793,2019-03-15
16200,2018-01-22,2018-02-05,男,广州,广东,CN,8,12491,2019-02-02
20118,2009-11-23,2010-05-18,男,北京市,,CN,9,9887,2019-03-13
41446,2016-09-29,2016-10-06,女,上海,上海,CN,10,14481,2018-12-30
60398,2017-04-16,2017-09-05,男,.,上海,CN,12,9800,2019-03-16
47469,2012-08-20,2013-06-30,男,JOHOR BAHRU,JOHOR,MY,5,14110,2019-02-22
23124,2016-03-17,2016-03-17,男,深圳,广东,CN,7,11164,2019-03-25
11649,2012-08-09,2014-03-29,男,西安,陕西,CN,6,9241,2019-03-25
36119,2015-11-29,2015-12-27,男,大连,辽宁,CN,12,9876,2019-03-03
11621,2013-01-31,2013-05-26,男,潮州,广东,CN,11,11143,2019-03-09
57518,2013-10-22,2014-06-18,男,郑州,河南,CN,16,13248,2019-02-21
41734,2017-07-24,2017-07-24,男,HONGKONG,HONGKONG,CN,15,13418,2019-03-07
39964,2014-01-21,2014-08-15,男,深圳,广东,CN,10,9705,2018-07-08
42811,2017-08-07,2017-08-14,女,和田,新疆,CN,5,10373,2019-03-16
53469,2016-10-07,2016-11-21,女,北京,..,CN,4,7067,2018-12-30
37766,2017-07-19,2017-08-10,男,深圳,广东,CN,10,13820,2018-06-14
4003,2015-03-23,2015-04-02,男,大连,辽宁,CN,19,11001,2019-03-25
7186,2018-02-22,2018-04-27,女,上海,上海,CN,8,11782,2018-09-28
21789,2014-09-28,2014-12-19,男,北京,,CN,7,8387,2018-06-14
8284,2015-05-31,2018-05-16,男,喀什,新疆,CN,8,10234,2018-10-07
12197,2013-10-15,2018-06-19,男,北京,北京,CN,7,10788,2018-12-28
24556,2017-10-13,2018-03-11,男,上海,上海,CN,9,9500,2018-12-25
20969,2013-03-15,2013-03-15,男,北京,北京,CN,6,14080,2019-03-27
2262,2010-07-26,2012-07-24,女,广州市,广东,CN,10,13302,2019-02-26
49881,2015-10-31,2015-10-31,男,哈尔滨,黑龙江,CN,10,9335,2019-01-29
10806,2017-10-30,2018-06-09,女,上海,上海,CN,6,8867,2018-10-25
4624,2015-07-27,2015-08-06,男,北京,,CN,10,12318,2018-10-20
30406,2014-02-10,2015-04-19,男,北京,北京,CN,10,10496,2019-03-30
34006,2017-11-21,2017-11-22,男,大连,辽宁,CN,13,11394,2019-03-10
2455,2012-07-26,2012-09-06,男,海口,海南,CN,4,6135,2019-03-28
40404,2015-03-18,2015-03-25,女,广州,广东,CN,7,13530,2019-03-23
39586,2013-11-28,2013-11-28,男,广州市,广东,CN,11,12895,2019-03-24
25987,2016-10-15,2016-10-15,男,沈阳,辽宁,CN,8,11327,2019-02-19
40403,2015-01-06,2015-02-15,男,南京,江苏,CN,9,11650,2018-10-17
52099,2017-12-03,2017-12-03,女,太原,山西,CN,6,10294,2019-03-03
26659,2011-08-24,2011-08-24,男,沈阳,辽宁,CN,7,12168,2018-04-20
44282,2017-12-31,2018-03-05,男,成都,四川,CN,8,10776,2019-02-02
36184,2016-01-15,2016-11-22,女,广州,广东,CN,8,10546,2018-12-10
29945,2012-12-01,2014-12-14,男,广州,广东,CN,8,12776,2018-09-12
48631,2014-11-22,2014-11-22,男,清镇,贵州,CN,8,12067,2018-04-17
29307,2010-08-27,2011-06-30,男,武汉市,湖北,CN,12,12008,2018-12-10
11436,2012-06-16,2012-06-16,男,深圳,广东,CN,3,5410,2018-10-10
6581,2017-07-17,2017-07-23,女,贵阳,贵州,CN,10,15541,2018-09-02
27284,2011-10-16,2011-10-16,男,大连,辽宁,CN,15,12010,2018-12-11
48463,2013-06-19,2013-06-26,男,广州,广东,CN,6,10354,2018-07-02
40690,2016-06-17,2016-06-17,男,珠海,广东,CN,9,13251,2018-11-08
37085,2012-03-06,2013-05-27,男,上海,上海,CN,14,12445,2018-06-12
20014,2018-01-05,2018-02-07,男,广州,广东,CN,6,9910,2019-03-25
34203,2018-01-21,2018-01-21,男,上海,上海,CN,11,10124,2019-03-15
26570,2010-09-09,2010-09-09,男,沈阳市,辽宁省,CN,3,8480,2018-12-03
15926,2017-09-06,2017-12-27,男,上海,上海,CN,7,12397,2019-01-29
14758,2016-09-18,2017-03-14,女,温州,浙江省,CN,15,14379,2018-11-01
38933,2012-12-31,2012-12-31,男,HK,HK,HK,8,9347,2018-07-26
19847,2017-05-17,2017-06-17,男,深圳,广东,CN,12,11093,2019-03-02
8185,2016-04-05,2016-04-09,男,北京,.,CN,6,8676,2018-12-04
4436,2015-03-16,2015-03-16,女,哈尔滨,黑龙江,CN,6,12742,2019-03-22
9595,2011-03-30,2011-09-13,男,北京,北京,CN,8,9705,2018-05-02
7041,2017-11-22,2017-11-25,女,番禺,广东,CN,7,11267,2018-10-07
15748,2017-06-28,2017-06-28,男,西安,陕西,CN,11,10714,2019-03-12
41898,2016-09-19,2016-09-22,男,北京,北京,CN,4,8507,2018-12-02
38718,2012-09-21,2013-03-03,女,贵阳,贵州,CN,8,13174,2018-12-12
58021,2014-04-15,2014-04-15,男,花都,广东,CN,7,12458,2018-12-13
54357,2016-11-26,2017-12-23,女,广州,广东,CN,10,17353,2019-03-09
130,2014-11-11,2015-01-09,男,广州,广东,CN,12,15251,2019-01-25
3528,2013-08-28,2018-03-28,女,深圳,广东,CN,9,10918,2018-12-07
2486,2012-05-29,2012-05-30,女,武汉,湖北,CN,15,13501,2018-09-25
35078,2018-02-16,2018-02-16,女,北京,.,CN,6,10176,2018-12-31
45063,2014-11-24,2018-11-04,女,郑州,河南,CN,7,7911,2019-03-09
58613,2017-12-18,2017-12-18,男,Kashiwara-shi,Osaka-fu,JP,4,10572,2018-10-30
25534,2018-01-01,2018-03-24,女,天津,.,CN,3,6736,2018-10-06
5428,2018-01-08,2018-03-07,男,青岛,山东,CN,8,11295,2018-11-22
15110,2016-11-28,2017-04-17,女,.,北京,CN,6,10586,2019-02-25
61867,2017-02-24,2017-02-24,女,沈阳,辽宁,CN,9,10465,2018-05-27
21136,2012-02-03,2012-02-03,男,延吉,吉林,CN,8,9720,2018-08-14
23561,2016-10-14,2016-10-14,男,北京,.,CN,6,11423,2018-11-19
14621,2016-10-08,2016-11-03,男,北京,北京,CN,4,5370,2018-09-29
31384,2014-12-11,2014-12-11,女,广州,广东,CN,8,13444,2018-11-01
14465,2017-04-06,2017-04-06,男,广州,广东,CN,14,10446,2019-03-06
23000,2015-12-09,2016-04-01,男,鞍山,辽宁,CN,17,11033,2018-10-31
4729,2015-10-25,2015-10-25,男,北京,北京,CN,8,7509,2019-03-13
54194,2015-12-13,2016-10-10,男,,北京,CN,6,11016,2019-02-05
44245,2014-07-03,2014-07-03,男,哈市,黑龙江,CN,15,8584,2018-10-11
54855,2011-08-06,2011-10-21,男,广州,广东,CN,8,10565,2018-11-16
18966,2011-08-30,2012-04-26,男,广州,广东,CN,16,13514,2018-07-09
5380,2017-12-06,2017-12-06,男,Seocho-gu,Seoul,KR,14,13821,2018-12-05
53589,2011-01-12,2012-01-14,女,大连市,辽宁省,CN,11,10183,2018-11-16
42027,2017-02-03,2017-02-19,女,广州,广东,CN,3,13488,2019-03-20
40220,2015-02-28,2015-03-24,男,上海,上海,CN,9,10340,2018-10-30
44067,2018-01-28,2018-01-30,男,上海,上海,CN,10,10560,2018-07-21
1894,2018-01-02,2018-02-05,男,香港,,HK,7,11784,2019-03-31
2291,2010-08-20,2010-10-05,男,,,HK,9,12500,2018-12-12
19077,2011-11-01,2012-08-01,女,广州,广东,CN,6,10648,2018-06-21
62110,2017-03-05,2017-04-11,男,北京,北京,CN,9,12721,2018-04-26
30010,2014-03-10,2014-03-10,男,广州,广东,CN,5,11182,2018-11-24
13650,2015-09-24,2015-09-24,男,北京,北京,CN,7,10049,2019-03-31
55520,2015-09-18,2016-07-15,女,吉林,吉林,CN,7,11505,2019-02-18
27782,2011-05-19,2011-05-19,男,北京,北京,CN,11,9348,2018-12-20
49938,2016-02-02,2016-04-28,女,江门,广东,CN,11,15568,2018-12-23
5494,2016-06-20,2016-06-28,男,广州,广东,CN,10,13148,2019-03-18
16371,2018-01-06,2018-01-06,男,乌鲁木齐,新疆,CN,4,12196,2019-01-21
41263,2016-07-25,2016-07-27,女,上海市,上海,CN,9,15227,2019-02-13
4555,2015-02-24,2015-02-26,男,南京,江苏,CN,10,13741,2019-01-16
1972,2018-03-14,2018-05-27,女,广州,广东,CN,6,11524,2019-02-14
